grid,dgp,n_train,n_grid,n_particles,method,seed,metric,target_id,value,n_arm_rows,wall_seconds
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tate_functional_rmse,TATE-K-grid_sd,0.0013875674306483914,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tate_functional_rmse,TATE-K-grid_skewness,1.0587737934076943e-17,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.21772278868773565,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.2206639615133671,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.003848698030837317,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,6.35812605892298e-17,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.22187329441404566,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tcate_functional_rmse,TCATE-K-grid_mean,0.22066396151336704,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tcate_functional_rmse,TCATE-K-grid_sd,0.003862322297951166,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tcate_functional_rmse,TCATE-K-grid_skewness,2.396988143131979e-17,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,4,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.22183205591428687,1,23.77886531799959
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,arm_energy_risk,LAW-A-M-K,0.07412578698628568,2,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,barycenter_rmse,MEANQ-A-K,0.28039592253824086,2,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,diagnostic_effective_support,NONE_OPERATIONAL,89.52872898202637,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,kernel_law_error,LAW-A-COMMON199,0.06822963204549867,2,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,kernel_law_error,LAW-A-INTERIOR,0.057935844259906874,2,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,kernel_law_error,LAW-A-K,0.058579690693261785,2,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,mean_quantile_rmse,MEANQ-A-COMMON199,0.20759545354238093,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,mean_quantile_rmse,MEANQ-A-INTERIOR,0.2075554769003152,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,mean_quantile_rmse,MEANQ-A-K,0.20759598424517411,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,mode_coverage,LAW-A-K,1.0,2,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,peak_ram,NONE_OPERATIONAL,304.9609,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,process_peak_ram,NONE_OPERATIONAL,187.953125,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,reference_effect_rmse,REF-ATE-COMMON199,0.07226572619181487,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,reference_effect_rmse,REF-ATE-K,0.07224128230795898,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,reference_tcate_rmse,REF-TCATE-COMMON199,0.08688854548352569,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,reference_tcate_rmse,REF-TCATE-INTERIOR,0.0888007456610726,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,reference_tcate_rmse,REF-TCATE-K,0.08702578704599244,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,runtime,NONE_OPERATIONAL,20.703,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tail_calibration,LAW-A-K,0.036279388022974146,2,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tate_functional_rmse,TATE-COMMON199-grid_mean,0.17438715059307153,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tate_functional_rmse,TATE-COMMON199-grid_sd,0.0011401326357602913,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tate_functional_rmse,TATE-COMMON199-grid_skewness,4.091941139043923e-17,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.17530688057934662,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tate_functional_rmse,TATE-K-grid_mean,0.17438715059307153,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tate_functional_rmse,TATE-K-grid_sd,0.001144168668582389,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tate_functional_rmse,TATE-K-grid_skewness,1.2498362685784786e-17,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.17527597279231755,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.18134040691934455,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.003647192753380124,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,4.8052572269470886e-17,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.1827108877124404,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tcate_functional_rmse,TCATE-K-grid_mean,0.18134040691934453,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tcate_functional_rmse,TCATE-K-grid_sd,0.0036601036982995805,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tcate_functional_rmse,TCATE-K-grid_skewness,1.9263625593410975e-17,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,5,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.18266422978704092,1,23.935744091999368
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,arm_energy_risk,LAW-A-M-K,0.08896051233400688,2,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,barycenter_rmse,MEANQ-A-K,0.2942210377860037,2,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,diagnostic_effective_support,NONE_OPERATIONAL,90.79110388584897,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,kernel_law_error,LAW-A-COMMON199,0.07989612629853898,2,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,kernel_law_error,LAW-A-INTERIOR,0.07052352088189329,2,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,kernel_law_error,LAW-A-K,0.0710059309949494,2,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,mean_quantile_rmse,MEANQ-A-COMMON199,0.22990260459954373,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,mean_quantile_rmse,MEANQ-A-INTERIOR,0.2298784592321551,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,mean_quantile_rmse,MEANQ-A-K,0.2299029251512874,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,mode_coverage,LAW-A-K,1.0,2,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,peak_ram,NONE_OPERATIONAL,304.3945,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,process_peak_ram,NONE_OPERATIONAL,223.59375,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,reference_effect_rmse,REF-ATE-COMMON199,0.03522898449455871,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,reference_effect_rmse,REF-ATE-K,0.035318063509236504,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,reference_tcate_rmse,REF-TCATE-COMMON199,0.03809543699448817,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,reference_tcate_rmse,REF-TCATE-INTERIOR,0.03956123526344762,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,reference_tcate_rmse,REF-TCATE-K,0.03828015018757828,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,runtime,NONE_OPERATIONAL,17.314,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tail_calibration,LAW-A-K,0.047091530781402435,2,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tate_functional_rmse,TATE-COMMON199-grid_mean,0.20139987391824005,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tate_functional_rmse,TATE-COMMON199-grid_sd,0.0021900091096222953,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tate_functional_rmse,TATE-COMMON199-grid_skewness,4.2726010735663174e-17,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.19963322240317993,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tate_functional_rmse,TATE-K-grid_mean,0.20139987391824005,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tate_functional_rmse,TATE-K-grid_sd,0.0021977616713593144,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tate_functional_rmse,TATE-K-grid_skewness,1.3954673972454264e-19,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.19969259122837535,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.21083099015069948,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.0031947036431179596,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,9.41243930791334e-17,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.2095554554304563,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tcate_functional_rmse,TCATE-K-grid_mean,0.21083099015069945,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tcate_functional_rmse,TCATE-K-grid_sd,0.0032060127911557297,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tcate_functional_rmse,TCATE-K-grid_skewness,8.074121764981303e-18,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,6,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.20959793164648774,1,22.854198425000504
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,arm_energy_risk,LAW-A-M-K,0.08080439877546089,2,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,barycenter_rmse,MEANQ-A-K,0.26997494269738775,2,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,diagnostic_effective_support,NONE_OPERATIONAL,87.86179688592445,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,kernel_law_error,LAW-A-COMMON199,0.07718566985962454,2,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,kernel_law_error,LAW-A-INTERIOR,0.06652034171056406,2,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,kernel_law_error,LAW-A-K,0.06702724060242005,2,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,mean_quantile_rmse,MEANQ-A-COMMON199,0.19702110550518448,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,mean_quantile_rmse,MEANQ-A-INTERIOR,0.1969987729175364,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,mean_quantile_rmse,MEANQ-A-K,0.19702140198937518,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,mode_coverage,LAW-A-K,1.0,2,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,peak_ram,NONE_OPERATIONAL,304.8477,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,process_peak_ram,NONE_OPERATIONAL,214.4765625,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,reference_effect_rmse,REF-ATE-COMMON199,0.06068500726019103,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,reference_effect_rmse,REF-ATE-K,0.06103614984153479,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,reference_tcate_rmse,REF-TCATE-COMMON199,0.07460081132868518,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,reference_tcate_rmse,REF-TCATE-INTERIOR,0.07715942358854601,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,reference_tcate_rmse,REF-TCATE-K,0.0750268589409824,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,runtime,NONE_OPERATIONAL,17.664,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tail_calibration,LAW-A-K,0.04421080788526428,2,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tate_functional_rmse,TATE-COMMON199-grid_mean,0.16707339805317056,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tate_functional_rmse,TATE-COMMON199-grid_sd,0.0001464956885347273,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tate_functional_rmse,TATE-COMMON199-grid_skewness,2.9109623723114184e-17,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.16719157419634845,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tate_functional_rmse,TATE-K-grid_mean,0.16707339805317056,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tate_functional_rmse,TATE-K-grid_sd,0.0001470142785554609,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tate_functional_rmse,TATE-K-grid_skewness,2.841553456096897e-17,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.16718760285354156,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.17058813779992082,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.001905325561038985,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,5.641147498141218e-17,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.17073850161030824,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tcate_functional_rmse,TCATE-K-grid_mean,0.17058813779992085,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tcate_functional_rmse,TCATE-K-grid_sd,0.0019120703521798676,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tcate_functional_rmse,TCATE-K-grid_skewness,3.0691658438612796e-17,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,7,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.17073322606331465,1,23.491000019002968
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,arm_energy_risk,LAW-A-M-K,0.07177784318198968,2,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,barycenter_rmse,MEANQ-A-K,0.26367907988076,2,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,diagnostic_effective_support,NONE_OPERATIONAL,85.77357995985689,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,kernel_law_error,LAW-A-COMMON199,0.06662166262022842,2,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,kernel_law_error,LAW-A-INTERIOR,0.056570757631214455,2,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,kernel_law_error,LAW-A-K,0.05711390536261156,2,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,mean_quantile_rmse,MEANQ-A-COMMON199,0.2079210373166253,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,mean_quantile_rmse,MEANQ-A-INTERIOR,0.20787832069462875,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,mean_quantile_rmse,MEANQ-A-K,0.20792160438983437,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,mode_coverage,LAW-A-K,1.0,2,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,peak_ram,NONE_OPERATIONAL,304.9844,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,process_peak_ram,NONE_OPERATIONAL,214.55859375,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,reference_effect_rmse,REF-ATE-COMMON199,0.038786009747284314,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,reference_effect_rmse,REF-ATE-K,0.038966959958323125,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,reference_tcate_rmse,REF-TCATE-COMMON199,0.05288694997726388,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,reference_tcate_rmse,REF-TCATE-INTERIOR,0.05424558522777255,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,reference_tcate_rmse,REF-TCATE-K,0.05297208118080625,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,runtime,NONE_OPERATIONAL,17.374,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tail_calibration,LAW-A-K,0.05027724661546448,2,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tate_functional_rmse,TATE-COMMON199-grid_mean,0.18205135940225473,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tate_functional_rmse,TATE-COMMON199-grid_sd,0.0013885826635150922,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tate_functional_rmse,TATE-COMMON199-grid_skewness,7.780727903736174e-17,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tate_functional_rmse,TATE-COMMON199-grid_upper_tail_mean,0.1831715107548252,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tate_functional_rmse,TATE-K-grid_mean,0.18205135940225473,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tate_functional_rmse,TATE-K-grid_sd,0.0013934982014361854,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tate_functional_rmse,TATE-K-grid_skewness,6.537834626911966e-18,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tate_functional_rmse,TATE-K-grid_upper_tail_mean,0.18313386775094118,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tcate_functional_rmse,TCATE-COMMON199-grid_mean,0.18451753601993048,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tcate_functional_rmse,TCATE-COMMON199-grid_sd,0.003882417251300332,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tcate_functional_rmse,TCATE-COMMON199-grid_skewness,8.06744162853645e-17,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tcate_functional_rmse,TCATE-COMMON199-grid_upper_tail_mean,0.18532268260129178,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tcate_functional_rmse,TCATE-K-grid_mean,0.18451753601993048,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tcate_functional_rmse,TCATE-K-grid_sd,0.0038961608833689774,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tcate_functional_rmse,TCATE-K-grid_skewness,8.828062930487797e-18,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,8,tcate_functional_rmse,TCATE-K-grid_upper_tail_mean,0.18529482265919814,1,23.051354053997784
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,arm_energy_risk,LAW-A-M-K,0.07942902970592458,2,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,barycenter_rmse,MEANQ-A-K,0.27623609541159777,2,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,diagnostic_effective_support,NONE_OPERATIONAL,90.79014344105522,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,kernel_law_error,LAW-A-COMMON199,0.07488936570686802,2,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,kernel_law_error,LAW-A-INTERIOR,0.06443610462318927,2,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,kernel_law_error,LAW-A-K,0.06507543495694598,2,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,mean_quantile_rmse,MEANQ-A-COMMON199,0.2551862931279626,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,mean_quantile_rmse,MEANQ-A-INTERIOR,0.2551363072539676,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,mean_quantile_rmse,MEANQ-A-K,0.2551869567054191,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,mode_coverage,LAW-A-K,1.0,2,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,peak_ram,NONE_OPERATIONAL,304.8828,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,process_peak_ram,NONE_OPERATIONAL,214.40234375,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,reference_effect_rmse,REF-ATE-COMMON199,0.09593453362054244,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,reference_effect_rmse,REF-ATE-K,0.09607562157367955,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,reference_tcate_rmse,REF-TCATE-COMMON199,0.10530128587350307,1,23.288277599996945
wcf_sensitivity_v1_align,SYM-ALIGN,500,25,10,causal_drf,9,reference_tcate_rmse,REF-TCATE-INTERIOR,0.10881956146035933,1,23.288277599996945
